0, 43981.65616480963, 43900.01970911687, Infinity, 2891822.983060459, 64358.15911881918, 39033.04547119186, 46100.96662113412, 4.876628081679362E113, 63306.93625422562, 2091038.8789925487, 39967.94047839378, Infinity, Infinity, Infinity, 40251.045917924894, Infinity, Infinity, Infinity, 739475.2081963145, 49466.74328103028, 31546.95930943942, 81889.63658927278, 44903.98641996899, Infinity, 36161.70367598851, 50260.49532521371, 43444.84866436316, 44179.71067429836, Infinity, 37060.44081534736, Infinity, Infinity, Infinity, 45411.597462635065, 57295.26569085293, 42898.52998337637, 43096.24489267184, 6.656235378611195E8, 40608.246328888075, 39193.7877451307, 43362.08630474958, Infinity, 50719.799899579855, 39906.76334505499, 44869.04680543474, 537457.3718649412, 67271.87724527402, Infinity, 46723.95582511531, Infinity, 9.170780421872656E93, Infinity, 47884.39840389126, 43113.75901316916, 49077.60210570561, 54040.21155625483, 43139.26934439449, Infinity, 47615.03059271538, Infinity, 43984.848263923486, 48154.89144305116, Infinity, 2212916.4595446484, Infinity, 46234.088340864066, 45258.886010722075, 35239.91552785972, 47665.623748373386, 47122.09839410093, 48665.77793240948, 4.203511258764899E8, Infinity, 39579.58781068529, 35908.925761625505, 268135.54571627005, 49185.47818889684, 39351.71297685072, 3.2899946800948376E28, Infinity, Infinity, 1.2300133270839691E7, 40627.6951397133, 38913.80489825526, 40379.84745521004, 66043.81202813696, Infinity, Infinity, 41827.66552349261, Infinity, 46030.42505299825, 420700.23777087685, 47359.85525528921, 1.4340326003908484E9, 48643.8727718018, 44290.99993843875, 42649.902511471315, 46326.00106686375, 40753.79902395803, Infinity
382, 5.511363885750099, 5.596139531991079, 5.66064437847602, 5.697332063236122, 5.723474184476356, 5.7718082187246695, 5.778443609580607, 5.807357911388727, 5.837502544435517, 5.838101386390315, 5.8848812429179755, 5.9542712496548384, 5.981115348616965, 6.020896838229063, 6.022751313763698, 6.0274726452368315, 6.048452883974045, 6.058907458975604, 6.082301952735804, 6.094586747781841, 6.11235102434421, 6.129538459521213, 6.195440062224489, 6.21450910167688, 6.243740828407935, 6.2718807367853024, 6.291586367570836, 6.2969276960209095, 6.346158872423353, 6.347584996549667, 6.348299222992667, 6.355919023241269, 6.3579995857700435, 6.360098658276914, 6.363017035054511, 6.3848870060450675, 6.4143229204648655, 6.417640859158132, 6.500490899229082, 6.519177197009101, 6.530496676622548, 6.536578334632155, 6.558032916320327, 6.591011009959174, 6.611347709289902, 6.617423657062376, 6.625134481959118, 6.634445151900377, 6.643914797369665, 6.65466014890348, 6.668491194110293, 6.677293756433386, 6.68331326304988, 6.6911347850480505, 6.706560946136754, 6.712059143953064, 6.717784436745703, 6.721733433380028, 6.722397405784595, 6.733026697513583, 6.735908363563917, 6.747065887082148, 6.773406342232689, 6.774442968730978, 6.778889255910551, 6.780772145094519, 6.782737416242486, 6.7851115317773605, 6.794040645745112, 6.800933869053547, 6.822079068224038, 6.82709302759486, 6.853611234545704, 6.863351965807451, 6.86632854230834, 6.879732250505796, 6.882523594156119, 6.8975786263546315, 6.903380280662358, 6.912412434047848, 6.915184705098954, 6.921676884029755, 6.92331705567113, 6.924033036562932, 6.943757974578931, 6.945084973520169, 6.96200088721832, 6.968547299957494, 6.982417172330102, 6.990300099250276, 6.997452465692742, 7.001239147076052, 7.004314951821542, 7.009305970868904, 7.009369795788299, 7.015098703469219, 7.01570513836999, 7.0185415193306415, 7.025210611284525, 7.029766906474622
383, 5.225332401949441, 5.373506083742079, 5.5122261633138665, 5.632121876631374, 5.6877160322926485, 5.687795993165894, 5.775696085697395, 5.810024488920472, 5.838357199386449, 5.846866838942223, 5.919534528119054, 5.920512583274878, 5.956067427864299, 6.0535309029464255, 6.07940981290044, 6.108223364044128, 6.112877724054713, 6.116585264346034, 6.122648075749105, 6.175761353258967, 6.187220201254448, 6.1905852459015795, 6.214597201248958, 6.243704054671248, 6.24870453505166, 6.261126138662505, 6.263502025225638, 6.2697642959253646, 6.2769991906170475, 6.279295924160738, 6.28665115804872, 6.28943365389895, 6.289794104513016, 6.3022871242919525, 6.3024807608509406, 6.315328534809119, 6.33402170335349, 6.337239644476222, 6.337727006097812, 6.359175296016889, 6.3668843532478085, 6.379093988906288, 6.390441201067785, 6.422646970406968, 6.437714213846421, 6.443948566342367, 6.444388922416949, 6.492100677320248, 6.518372444252814, 6.545620296055349, 6.550560390452235, 6.559329076910498, 6.567081121695192, 6.5703103604850845, 6.580829034460242, 6.586383217209839, 6.587844068835917, 6.587877567464512, 6.606458321268646, 6.613711742558978, 6.634551279726912, 6.6389371479641435, 6.650528960441556, 6.668717794501722, 6.694344045647565, 6.712402090284845, 6.726119404045092, 6.73164622991623, 6.737600543508607, 6.7563014086804065, 6.758964267463267, 6.766560047195751, 6.777694503679562, 6.782491192728103, 6.809280260691532, 6.810923524987211, 6.815881188341597, 6.817937319962381, 6.8183008371446245, 6.844436525892258, 6.849478590510371, 6.861324711195439, 6.868746484711389, 6.880391833087592, 6.894549425097191, 6.895961484338949, 6.9073697704256825, 6.907619377533761, 6.915474264407931, 6.9168313663313254, 6.9182543064635, 6.921062959786505, 6.924159663064236, 6.927008656843251, 6.927344743523531, 6.927909483941247, 6.945367227980336, 6.965198508312219, 6.9752361356531605, 6.977143535818784
384, 5.372340966707612, 5.380884865137226, 5.565474656659923, 5.694471461830734, 5.712856672254362, 5.728431003501244, 5.774443966908702, 5.826725549724142, 5.836713907727319, 5.856478013552267, 5.896440134821838, 6.017449818160308, 6.039793099971161, 6.074485273666373, 6.075743414136999, 6.08607306985912, 6.155195053017534, 6.166782198942564, 6.194667452232561, 6.195088310431663, 6.1968366958381695, 6.234248496525847, 6.257010805074273, 6.277338636184064, 6.302795403187208, 6.302894934878161, 6.317934016785838, 6.318364782772599, 6.346273359354245, 6.353900524791072, 6.412301207501155, 6.4225922398909265, 6.457874893569831, 6.466383647991303, 6.46749788706462, 6.495746326262821, 6.515223612709405, 6.5233157428385065, 6.546711970096424, 6.582375994421608, 6.587851748067326, 6.588902852527983, 6.590260543730512, 6.591607967708741, 6.604109833861743, 6.612236278002746, 6.618633461890267, 6.622379798939805, 6.62460838065924, 6.630055080873886, 6.630153274084767, 6.632034115777422, 6.6395177571453035, 6.662989025155024, 6.6759460538765785, 6.679522573066103, 6.70103581551352, 6.713012629692909, 6.714163940779647, 6.735261393318375, 6.743208252573954, 6.7699041402469815, 6.772504243699149, 6.773433066468252, 6.77537833743583, 6.781461591831781, 6.783613629118633, 6.791090720639368, 6.791142560866164, 6.8090377583910575, 6.819888854426219, 6.824655737548308, 6.827367147207533, 6.83072708709277, 6.831602262142023, 6.846745651175525, 6.852011473701264, 6.856910581593033, 6.857519425363462, 6.860449781364589, 6.879021768205736, 6.881914010342042, 6.88891471603728, 6.902376215180724, 6.903103671980549, 6.913264673932009, 6.91338312784868, 6.916822074673434, 6.926728027429099, 6.929291014833271, 6.931119515816099, 6.931237822983991, 6.934369494799513, 6.9431714186974425, 6.957294117589589, 6.962471041035748, 6.971149129647955, 6.978841465264036, 6.9860873041023845, 6.987899868276841
385, 5.172748505247446, 5.316163831316858, 5.410842314182719, 5.532243451701634, 5.5452704681581695, 5.640911075363319, 5.6463968941561555, 5.666292781230948, 5.786215639250652, 5.809018809086878, 5.809581548186835, 5.859818948836463, 5.972109183282143, 5.998371557678925, 6.002676495829062, 6.056950569369423, 6.098930281466335, 6.10861090360024, 6.112118216681835, 6.123220496722159, 6.1892779311566, 6.251651474994116, 6.25771055937019, 6.260440797913862, 6.27340048626589, 6.278934117318301, 6.2897929554723175, 6.366019080841737, 6.378204411238076, 6.383116640170516, 6.3903530030418345, 6.3950459044974615, 6.413115536061112, 6.416786378068327, 6.425841024317456, 6.446847365015704, 6.452242318079449, 6.460514201930681, 6.469990959134486, 6.471311502193906, 6.488590021585892, 6.490932863790749, 6.493739713003383, 6.500768682558107, 6.502909189385525, 6.5076387377467375, 6.522161676321313, 6.526523431732062, 6.565863520917258, 6.569180979945563, 6.579126382831324, 6.584212182812459, 6.589424747423743, 6.60490598810989, 6.6108916083735725, 6.619326754790049, 6.62203178951293, 6.628568302616229, 6.638516866334024, 6.650452760161857, 6.651723674306467, 6.662660579570603, 6.664269028745129, 6.671841931108137, 6.689597413867853, 6.720321755072554, 6.732657894907585, 6.734363597957301, 6.74647995990059, 6.7501046248727565, 6.756185192964436, 6.777472968280678, 6.777702580296426, 6.780056486378243, 6.7832286685213745, 6.790291998347624, 6.79235577631005, 6.798448088931766, 6.798733912142936, 6.7994163226896935, 6.80517459367554, 6.81319310133179, 6.814118333812016, 6.816969975138649, 6.817351609244846, 6.8226401676162, 6.8261467896825065, 6.828959364896208, 6.849665132850727, 6.855828510964682, 6.865922903794001, 6.868810092583877, 6.8728130068336375, 6.876425689825013, 6.890982569643883, 6.8938638114265105, 6.894082768955208, 6.91545108853163, 6.916815593568148, 6.919213303331214
386, 5.216458331123477, 5.581281850182961, 5.609743420372253, 5.678936061411974, 5.6906687110134255, 5.723693915456619, 5.735131680273758, 5.736728736895972, 5.754794822476743, 5.813496923099287, 5.840148730997687, 5.849712143942984, 5.851309650575853, 5.89889423116514, 5.927221586849173, 5.937013893695255, 5.949586822827905, 5.963691148062951, 5.989554196088521, 5.991384460356722, 6.007643242331875, 6.0218372989071405, 6.181288372929008, 6.21622684726705, 6.219197726943512, 6.237291191475867, 6.249452062724831, 6.271115897624999, 6.280142123469699, 6.290590920581515, 6.303061970516631, 6.335016643753301, 6.336655669729474, 6.338530719578483, 6.339437097558108, 6.3527230990189025, 6.376382114226977, 6.379836406130395, 6.382531610318583, 6.399455826977791, 6.42025393121994, 6.44586332176141, 6.446130023845321, 6.452534115977932, 6.455283166646231, 6.471780320328362, 6.4927900221132075, 6.497785785829446, 6.511159832403107, 6.513191282896908, 6.538393703007403, 6.5439604371283195, 6.545142674062706, 6.557097650105843, 6.570131944999325, 6.574890762347937, 6.5927354585937366, 6.593399930381194, 6.603188993566029, 6.628798051133513, 6.630637300587678, 6.6505303169152254, 6.657868550440033, 6.65887288110993, 6.661310659300691, 6.683042780526033, 6.687952494178907, 6.720566169896979, 6.7669569306974555, 6.776715545374106, 6.787820270689823, 6.802401003653888, 6.825455089631108, 6.829755097638645, 6.839167756390072, 6.840315168073196, 6.84048494047428, 6.847246680787747, 6.859026492792961, 6.889210925423447, 6.88980809091051, 6.901211180219042, 6.9034495283959565, 6.903499283390904, 6.909124601785549, 6.919533564453882, 6.920898539532091, 6.9215332531562686, 6.92608430323464, 6.931351477291743, 6.935459057259268, 6.937027700903652, 6.938060222503834, 6.949191048369719, 6.960103155648713, 6.992775890222769, 6.997606030890944, 7.009891745008699, 7.013572933419571, 7.019562840752904
387, 5.277064772766346, 5.3312680192783155, 5.344130447887355, 5.419340521475327, 5.431513310775625, 5.485358132917423, 5.542518043197454, 5.699158817131218, 5.797721326121904, 5.884879645334761, 5.9222085997419445, 5.92717056145179, 6.026060528520209, 6.081950208238588, 6.108984889163632, 6.137884081363633, 6.147172511458864, 6.189476782245122, 6.211813501468937, 6.253419176736217, 6.261878301524728, 6.262424338422056, 6.303688677896014, 6.3122429250756396, 6.318316847132964, 6.325353913798524, 6.32655592458528, 6.333062916187163, 6.338420901839736, 6.346627374436638, 6.3471309535165705, 6.382895176050486, 6.402144356974564, 6.418223956140144, 6.421520311469716, 6.428345576379501, 6.435567492822826, 6.443335223304784, 6.453600123327618, 6.4561775012591935, 6.459634311531794, 6.4662092852771575, 6.467123653803846, 6.469098092656425, 6.469919218650062, 6.472824353470066, 6.473197663303326, 6.477017903310397, 6.478722092555923, 6.506754582437108, 6.521999081930878, 6.535818550494077, 6.548254239379883, 6.550851834323457, 6.554077156307969, 6.56343515892982, 6.568951704205915, 6.569233785935507, 6.582919233867902, 6.607579205510383, 6.608091252338357, 6.632798564535634, 6.637742228154809, 6.643881757335046, 6.64816270654053, 6.654208784928283, 6.654794689888591, 6.704753088366307, 6.773092322549177, 6.779715559037163, 6.782794331509847, 6.784338223265287, 6.811100314629127, 6.815092481217292, 6.8204449671446365, 6.822710835282796, 6.83417895865805, 6.839674639484882, 6.84639705725082, 6.853271737294867, 6.8786771514210425, 6.879381630430751, 6.880901329808609, 6.889230671098232, 6.9005134856813735, 6.9025912588127, 6.9098688946524325, 6.913937517337708, 6.9214797326593045, 6.922587132813456, 6.923378226779422, 6.927048259435668, 6.929843096071151, 6.939150964619247, 6.944057674787171, 6.949141403068437, 6.953566578591174, 6.954582267229951, 6.971811313404233, 6.988944153110504
388, 5.263318607176363, 5.329338410948217, 5.455893178771694, 5.4897450656833096, 5.521009494553974, 5.524646195717577, 5.555631697909569, 5.560944849219151, 5.70067305359568, 5.751684150039436, 5.758874756901815, 5.806623099248687, 5.83080341647225, 5.853033733681721, 5.879698259624359, 5.896571679111478, 5.901254307123707, 5.917172991970842, 5.930128762202959, 5.937423820730818, 5.965022229543274, 5.9660023114421215, 5.975202623357135, 6.024295474621475, 6.0303311271771465, 6.052019186822566, 6.058962174480694, 6.059112804330102, 6.098268322792034, 6.118811048633394, 6.121854080959571, 6.141645905488105, 6.145166275992123, 6.151443532798653, 6.1863465018242145, 6.19628959618422, 6.198852064085704, 6.22778021836345, 6.236344978873651, 6.24174040720736, 6.254763080701058, 6.284949455602874, 6.288836105118709, 6.3042995637791925, 6.381992533187069, 6.388927461780377, 6.392565768938192, 6.3936642611978565, 6.442920107167901, 6.446379277372221, 6.45286989733808, 6.464035129985603, 6.466434854880167, 6.494166065259187, 6.506736379189217, 6.50673934716666, 6.5089653321760625, 6.517708308128332, 6.543229861297239, 6.561031020189616, 6.56259782511075, 6.562935391532484, 6.594441095192338, 6.619409864854174, 6.622938235057529, 6.645272151546731, 6.6452725598532965, 6.658159975230584, 6.6603353646113295, 6.680648003887162, 6.691981558884332, 6.707250775677653, 6.7196809232540184, 6.725761285015255, 6.741096364316893, 6.743138806031931, 6.7438029576930045, 6.754324572993662, 6.7552719514915855, 6.779617629124525, 6.791345880283006, 6.798985841628451, 6.804838134286323, 6.807353767967717, 6.812563384386035, 6.837588539320287, 6.8502680470669, 6.851546079991948, 6.85764850960692, 6.861163319880519, 6.862910879175069, 6.898991730482299, 6.907834837057703, 6.9085394925271135, 6.910205781238703, 6.927987588941236, 6.935387440891797, 6.937285154545295, 6.940014133651925, 6.94090711796125
389, 4.876595807169994, 5.045835831967456, 5.391854836132046, 5.395383483207029, 5.542068096729411, 5.547913398408234, 5.568662847729133, 5.711529287531899, 5.717179214186587, 5.721603622010074, 5.756530304827657, 5.820792358055897, 5.8760295772946565, 5.876663484673664, 6.0026725917216694, 6.0029272754204674, 6.0506847282926755, 6.062957243919085, 6.081703010566713, 6.098730835502251, 6.160947420831968, 6.185933267926081, 6.244552510019852, 6.266759131796207, 6.2736330174957375, 6.275743228222063, 6.302561170511588, 6.310288684109244, 6.318065446919011, 6.321186531130524, 6.332165222504638, 6.356700921187012, 6.3789457865846195, 6.38644060942406, 6.4246837368006595, 6.430343438857082, 6.443507262190644, 6.444359460516303, 6.468916421740325, 6.468942634248613, 6.472977610417375, 6.508770125643658, 6.574149720595578, 6.601980511567777, 6.606881478763573, 6.618614746189207, 6.632820184773713, 6.637921824410398, 6.6692069714145985, 6.676454261519354, 6.6839486647926645, 6.685973697276853, 6.702942611544179, 6.718477278679631, 6.722264904455192, 6.723460650017987, 6.728463664907705, 6.740046633609418, 6.742482148004134, 6.7449531024419915, 6.771325399259192, 6.774659921796951, 6.778171617617922, 6.784512598688711, 6.83414947396997, 6.838039495999466, 6.845566559205407, 6.867174130749321, 6.876303696855799, 6.88197242145404, 6.88494701267376, 6.886795755464325, 6.886896845820169, 6.886964315325461, 6.896593475970872, 6.900608205778164, 6.905694724982506, 6.9072207305674524, 6.908238381432269, 6.909421439316324, 6.940323698586332, 6.9432063405819475, 6.948390622812836, 6.961667826873336, 6.963029829539728, 6.964920708078775, 6.975261138187149, 6.979801166071032, 6.986827097045895, 6.992625024387761, 6.995460718824882, 6.995639465675743, 6.999632048664394, 7.002515587593085, 7.002529635445454, 7.003527932950268, 7.024750060811344, 7.030128637510067, 7.0388756072587935, 7.041556917487002
390, 5.289615875303602, 5.416675979391732, 5.568562303805074, 5.603900099050739, 5.676718703485382, 5.699124558850876, 5.699751609355529, 5.704398076885101, 5.791901403902463, 5.793124010399065, 5.79367206579044, 5.867421766557191, 5.926725056903453, 5.956021313168947, 6.007577669954979, 6.062672384185226, 6.077339059945515, 6.086039882520848, 6.110769062585646, 6.111452383853983, 6.122318190912222, 6.157107393851223, 6.226643491200807, 6.2549072138851205, 6.272935022877209, 6.273359225130367, 6.295612824030103, 6.3010299700143015, 6.3220979734193525, 6.3224739839818955, 6.350648895112889, 6.3664635762247155, 6.375683558813261, 6.389903675530159, 6.395727041978921, 6.400900078333045, 6.409783228739736, 6.425640960431612, 6.428900613229549, 6.454226951965702, 6.454863334849091, 6.467161328903164, 6.478374810513989, 6.488403956286303, 6.4926691625705395, 6.502458293065557, 6.510045811215095, 6.514294068047768, 6.547702556839578, 6.5481111961934815, 6.549826187449968, 6.558712959194856, 6.559696178664239, 6.587140123152495, 6.590514525063602, 6.599902642307998, 6.603596094143388, 6.609855587846089, 6.610068374293361, 6.613216689640797, 6.6280881435798324, 6.63887864745216, 6.6448508441681655, 6.668653105895036, 6.669534367877575, 6.672852586862572, 6.676532732748133, 6.682478671121086, 6.684246150428108, 6.70053745852857, 6.709028354000992, 6.711460072940391, 6.7337066744122405, 6.740651929972786, 6.746994854370132, 6.748026964904396, 6.748086650495029, 6.748939583535958, 6.748994961722911, 6.7492384304216655, 6.752114432728684, 6.7573928571499975, 6.759628890836788, 6.760936681888386, 6.780464262996994, 6.7872339840394655, 6.794897739446429, 6.80390095882437, 6.809012387103448, 6.816028268639718, 6.8166669417773775, 6.820981597049099, 6.823509435885409, 6.827353937034686, 6.847007472577585, 6.849685557019985, 6.874421327583665, 6.880528820696199, 6.881244510006816, 6.884210636042688
391, 5.057484568355571, 5.256307507542403, 5.2839284591856375, 5.29901528389371, 5.325387080008589, 5.446164086284882, 5.476434273461871, 5.594229904448073, 5.641555356463868, 5.724111345869028, 5.731848620074069, 5.865503549043615, 5.8900285253976215, 5.915802577377208, 5.918675149219267, 5.929031626301078, 5.960106147723356, 5.997554177436846, 6.031584861281185, 6.084458993230633, 6.090278189188585, 6.108443636108031, 6.1088467827971025, 6.1151340292604, 6.1224418841470225, 6.131526289887826, 6.1389659416464655, 6.177784957141913, 6.1941894174100005, 6.2042050140627705, 6.232694123666676, 6.2364644761613155, 6.2392250007040575, 6.24866152070078, 6.253296287591698, 6.278847123179751, 6.280224931056877, 6.287310702287502, 6.288353177915876, 6.292057678307891, 6.312865366122408, 6.322556121543224, 6.3307032524598, 6.333314940993121, 6.33622412357218, 6.360396257200746, 6.368266720420018, 6.3866577952213, 6.402193177248215, 6.4105701830607575, 6.422586825434702, 6.431559056592342, 6.448083863744673, 6.4508084430164665, 6.457068475110084, 6.481847698083957, 6.491620844113478, 6.517477848029719, 6.518003916847281, 6.536023682446597, 6.53883023765336, 6.553516511306641, 6.5657535987055295, 6.571640405624158, 6.591906198890766, 6.617578613564738, 6.624136333723617, 6.628310906789937, 6.630553404999729, 6.633116201922613, 6.639546553131429, 6.6562487845677225, 6.668786003573302, 6.672659822036228, 6.6777383987655075, 6.681535854052383, 6.682656529964968, 6.692296240097977, 6.728456924637219, 6.732131784823377, 6.746373031429403, 6.7794731716697605, 6.786552911904632, 6.795660751698515, 6.823762467493648, 6.826582533256268, 6.83161552243046, 6.84296919253389, 6.851362905652049, 6.856451699063911, 6.858020543428367, 6.870477403183138, 6.8762639476658505, 6.881900319237185, 6.887321529104915, 6.8942251667778, 6.903456107864237, 6.916186932914565, 6.929028688914324, 6.939038200252151
392, 5.0342703254251395, 5.172701641615783, 5.381733909973964, 5.4596828930124985, 5.508681345016089, 5.560942609866047, 5.5990246030386075, 5.650108704273719, 5.701684350417809, 5.706323796696096, 5.707447508240983, 5.720462209927683, 5.724570616298444, 5.892431321286768, 5.912462441618797, 5.923980629953826, 5.945011326731695, 5.947602051361647, 5.983157145997034, 5.996305458064636, 6.006650857476993, 6.0291517015594565, 6.030914735693434, 6.075890145152445, 6.1234107911431765, 6.128035285797496, 6.141939267247747, 6.177591579834298, 6.1824739364116414, 6.200715288640309, 6.207029248736206, 6.212345658156786, 6.252768045856785, 6.255493637652142, 6.273671035616982, 6.288050018489697, 6.311002658773796, 6.3113444206016425, 6.31262355194502, 6.318708834501018, 6.322679727385331, 6.329373726961029, 6.334161341774673, 6.3555921900755665, 6.374702271433367, 6.378523609399955, 6.395961530298943, 6.433255031408123, 6.447232012036315, 6.4577374152742655, 6.459054073960514, 6.4608417831152956, 6.4697677654543835, 6.490484114420217, 6.49415954579035, 6.496501042782582, 6.509208486900149, 6.555273148236179, 6.572206660645455, 6.574381896324594, 6.601736604917362, 6.66377337515341, 6.66903542491042, 6.676518773455143, 6.683455409671125, 6.708532175470492, 6.711386069974653, 6.712741050667026, 6.715075416881147, 6.733058379698175, 6.740382715295977, 6.759039623848915, 6.767616296653839, 6.77510683233788, 6.788181895744457, 6.794259507358825, 6.80026113825368, 6.800782491717183, 6.818703306199838, 6.827093917711641, 6.850004897670997, 6.852265845595818, 6.8534791210665205, 6.862748206026213, 6.867816918975617, 6.896442382706374, 6.909169604679843, 6.930772521826009, 6.937479472869798, 6.943754962241025, 6.94764658853147, 6.961232374412261, 6.96594846722799, 6.9708198627268185, 6.997471648017866, 7.012899124541783, 7.013212334545859, 7.0143887778023615, 7.018752189151044, 7.020385873549134
393, 4.907390087525648, 5.223110316455432, 5.413906809439694, 5.512090012934903, 5.515496479888967, 5.5706147554599745, 5.577043086799966, 5.717818401427126, 5.751945367451519, 5.878575413459194, 5.88989948713627, 5.904091399303998, 5.916841798047385, 5.9268782942019715, 5.967540498510771, 6.007988614723545, 6.044710448957487, 6.1080486137446774, 6.128987105130297, 6.161319574135348, 6.177789906362218, 6.198990884382079, 6.204439236910739, 6.232291901387309, 6.244422900842886, 6.250442697647854, 6.257056141673265, 6.2630148757698665, 6.270211727924129, 6.2798401297938815, 6.306595464763522, 6.307944952390232, 6.3283582399756595, 6.365593257120785, 6.367352978270586, 6.39305918839661, 6.402494883357762, 6.438692912456595, 6.448563156507884, 6.472723279111534, 6.4752038069378495, 6.490404907079682, 6.4910947761947195, 6.511298466839371, 6.532008644451315, 6.533527431006991, 6.545870898853042, 6.547710959198195, 6.556459324209736, 6.5647609094827555, 6.603678461549732, 6.656759949678773, 6.659458989422702, 6.660205144675975, 6.683696989476424, 6.684800885131913, 6.687930461632149, 6.694253936164163, 6.708687037912741, 6.715251733330585, 6.7154822185995275, 6.777039983416751, 6.781190153474624, 6.787968872942098, 6.788895261205832, 6.7930295947657555, 6.801256655576452, 6.80706204312418, 6.809175302013287, 6.816062000504699, 6.826083549785939, 6.829507347400408, 6.8308272818067195, 6.835063181578537, 6.86088226884967, 6.869383908876976, 6.891090968570315, 6.903176928658426, 6.916434894042433, 6.920106225658719, 6.951386738323712, 6.958935045118151, 6.96013051674846, 6.978413317827943, 6.979362635809551, 6.9943999527750895, 7.006281775753851, 7.01738402991322, 7.018382102624599, 7.020394264888528, 7.023905569861088, 7.027884937049051, 7.0325327071518835, 7.035312074038773, 7.036463524149531, 7.049913638320407, 7.058216077267482, 7.05898005453265, 7.067869764690194, 7.068352239589139
394, 4.806903393017676, 5.19939216795575, 5.338435478343504, 5.668427774672722, 5.701345194030291, 5.97069353849275, 6.056679614925235, 6.063896037572671, 6.065933298137712, 6.074186609445752, 6.086111888282907, 6.091062757828315, 6.0920222753475475, 6.15032039066376, 6.161818858567926, 6.1743667255216295, 6.225159568284001, 6.228228083169557, 6.248249111939732, 6.275690958179637, 6.318390051238052, 6.3207004318761175, 6.32313553825663, 6.325177596181492, 6.342885466092225, 6.361578199177729, 6.3692678961096725, 6.374503481509233, 6.379068904449709, 6.393670000528188, 6.405690802660075, 6.407616972606629, 6.43061977600893, 6.4317509803389985, 6.452721887592539, 6.456258030562815, 6.45968468931434, 6.465466787443695, 6.494288179583857, 6.497229682926357, 6.502865347419618, 6.507490797058586, 6.522396993179292, 6.538769364309821, 6.575337285350754, 6.585021962013595, 6.60111022987575, 6.610101343093114, 6.614267720133901, 6.619126919062517, 6.636962466079414, 6.64349747753614, 6.648320957904511, 6.650565262801093, 6.669554755480225, 6.6808080871513384, 6.712262602145734, 6.71244805916118, 6.716314660094605, 6.71958430865358, 6.738484876885695, 6.755228262104363, 6.771855944048184, 6.772346737787029, 6.782419121493115, 6.787668671513611, 6.795605417649698, 6.8025667772153335, 6.80914795146727, 6.815279509732625, 6.823009246132793, 6.8415936231118994, 6.84790743434174, 6.851727800359757, 6.864749751425195, 6.8670008380286855, 6.872251033782175, 6.874055335244707, 6.880041125069005, 6.895948103195819, 6.896874813893976, 6.911080422105057, 6.911902443477518, 6.912091660815869, 6.912265239736775, 6.918355535061023, 6.926917920730832, 6.941973067840407, 6.954747860125814, 6.978867797883803, 6.991846064253169, 7.0144659462137895, 7.023554968894772, 7.025857368226121, 7.039815721424481, 7.041991294887654, 7.043601657471808, 7.043827028914737, 7.047233920835681, 7.049423276228101
395, 5.157816197646849, 5.466282318554094, 5.702438112610345, 5.729223036705235, 5.76147999781832, 5.780924306495059, 5.809814728090717, 5.867413336993091, 5.963069025965364, 5.98631149537088, 6.0230690713917445, 6.036775296172378, 6.041948361703155, 6.044259056400807, 6.053608376819914, 6.151672362863157, 6.167304310460389, 6.17870612625938, 6.19850577372006, 6.209077981086775, 6.222147257247215, 6.229435148016149, 6.23072524718433, 6.266082894180942, 6.2703520230931415, 6.3345226627207385, 6.344071051553329, 6.373670994281803, 6.400095850967015, 6.428581804809424, 6.433729689480691, 6.449606973237934, 6.467127049693316, 6.480058417405516, 6.48651846672042, 6.490164627518921, 6.503831841871839, 6.51935547554706, 6.565056930152497, 6.578625318548247, 6.583146367363389, 6.588846142079227, 6.603334268741212, 6.608307820157089, 6.627214610311663, 6.628721730680337, 6.632424183426034, 6.640508228227312, 6.641422261587291, 6.692514143516521, 6.745916573960134, 6.758488638393349, 6.7626925704169745, 6.790459987433435, 6.798936970785545, 6.815806273101253, 6.821078359942753, 6.846475243724156, 6.8466463201069825, 6.850787174895118, 6.853767090476665, 6.857266712974206, 6.858440225886747, 6.8650283691888765, 6.866300561257513, 6.869597624549173, 6.869916268001527, 6.8711770825227845, 6.874986870514534, 6.876344871528702, 6.877767449600177, 6.884324785691116, 6.885253656565473, 6.88537231677396, 6.886192686671417, 6.909719996341719, 6.9098882116286, 6.910274125811344, 6.91748460360828, 6.919874247082381, 6.92331149753679, 6.925238071234981, 6.9303644528142865, 6.930914068044488, 6.932898095743034, 6.946249381150258, 6.950091234319483, 6.959287479489476, 6.962812803853596, 6.968663256160575, 6.973759377104048, 6.975797791910571, 6.976319639755982, 6.977160407568387, 6.979764356210314, 6.98066600952241, 6.994869299688405, 6.995349579079617, 6.996997683057898, 7.003944745536174
