0, 601111.8069985776, 42637.09115936309, Infinity, 90726.15393974986, 273900.69532895304, 51043.56003018156, 3.3873577233923267E12, Infinity, Infinity, 42979.58538843539, 44291.58155908492, Infinity, 40812.273166421546, 43551.39826100007, 2.19876525589575E16, 39043.23178907274, 39160.838055731736, 30892.294906252897, Infinity, Infinity, Infinity, 50832.10556577505, 41849.27487660794, Infinity, 1090514.921304726, 89961.47786651259, Infinity, 44576.695204103286, 52020.26690413223, 48641.77176212204, 51684.87628715413, Infinity, 43887.52562935275, Infinity, 46440.04386199419, Infinity, 4.279305007347685E94, Infinity, Infinity, 35143.926230880184, 56756.38854222221, 42955.03854359684, 41039.442751037095, 67010.46375013978, 156585.58961948214, Infinity, 36433.6685296416, 1.5533513523306582E27, 32258.98882528339, 8.021727966600402E13, 34676.25309170187, Infinity, 39343.9008783018, 40565.69136113023, 151241.62596326304, 41580.47450472088, 43605.24304537714, Infinity, 3.644034862714055E8, Infinity, Infinity, Infinity, Infinity, 1.665613151841102E34, Infinity, 135825.99098128668, 720486.2171873719, 41503.85449059461, 77686.81553046117, 44727.344619210286, Infinity, Infinity, 65991.83178607217, Infinity, 52985.77486525399, Infinity, 42013.501478720245, Infinity, 29258.520184842724, 38248.189213055775, 34226.46981715269, 37690.27987884308, Infinity, Infinity, Infinity, Infinity, 47916.27228202804, 40921.56731175783, 34131.466315955295, Infinity, 29592.46365003036, 51672.574814567015, Infinity, 47053.952312575704, 1.6785416794037377E23, Infinity, 66995.45064378896, 35848.20518196867, 47496.83489779446, 121390.95284684713
492, 16.966331711015698, 17.41464519713378, 17.52287503136758, 17.72635367882823, 17.822130395084567, 17.921861765579713, 17.954439697903894, 18.045186979674764, 18.0748590535768, 18.23042510218104, 18.259217602438255, 18.455842431653313, 18.611269974180022, 18.63419977620949, 18.736373903008182, 18.917699069866437, 18.943585130581077, 18.950111726982797, 18.9880994454479, 19.049753471521218, 19.06052026962537, 19.089110836721538, 19.101525165541318, 19.12729983317278, 19.151017843573896, 19.161422735892803, 19.163404976581315, 19.188468008107357, 19.1930690696225, 19.198587145280182, 19.283277931152448, 19.357268806134705, 19.39161189282617, 19.434824400566242, 19.441195786590963, 19.53106119138184, 19.56735325356812, 19.658417103362847, 19.667290188771364, 19.678691269600687, 19.68442751338879, 19.685128798726147, 19.721124283301716, 19.731847313317893, 19.751188012549953, 19.75229114763393, 19.773145709876605, 19.781744875939324, 19.821125947117004, 19.829900814839586, 19.83604302169565, 19.87186730513811, 19.885586349338713, 19.88692878358169, 19.92653569985849, 19.951170880378932, 20.014925948910616, 20.045146451648556, 20.052703348088155, 20.05670614350162, 20.06303438265689, 20.10393558679062, 20.121367837064746, 20.129462789396595, 20.143045427946554, 20.153645451789163, 20.170282980857134, 20.174278174772187, 20.197063967609893, 20.22662991291429, 20.23006271982787, 20.234809542782244, 20.23489359435481, 20.236501842756013, 20.23719676634111, 20.239677164762824, 20.271212538706983, 20.28094886200409, 20.288654395227788, 20.288983127359547, 20.291102122604503, 20.30547511099805, 20.309275261201734, 20.33348924502717, 20.347740303697122, 20.348047511283912, 20.360905297309742, 20.463481557736422, 20.494091497302385, 20.53020547821319, 20.540898276736513, 20.547386107679394, 20.56726656401277, 20.581153946075155, 20.614834719710718, 20.615139549954087, 20.61836347716781, 20.622765828251843, 20.63124648648619, 20.66487533018918
493, 16.407804393052754, 17.322631595289227, 17.329219852838076, 17.64435367463097, 17.937509030041827, 17.94555518271482, 18.243395402408044, 18.26646107127109, 18.321285590293204, 18.38126919465535, 18.46669784063106, 18.67397035323996, 18.70183141290732, 18.801866776599688, 18.885566911643693, 18.99239912769488, 18.99831125224267, 19.044349994991354, 19.05652533556989, 19.07451669690762, 19.09514005655887, 19.194739761815704, 19.265477763749733, 19.267333326150244, 19.281878969679255, 19.284935862224494, 19.325999527374, 19.35110391078245, 19.355528576035926, 19.39603633055129, 19.446835478695093, 19.47511475866748, 19.47813995664318, 19.499360974872104, 19.518718208617823, 19.584934923616487, 19.586619367465584, 19.615043811952123, 19.666485220821063, 19.696913712305342, 19.700877316297795, 19.754380103746925, 19.76130927481892, 19.764334823009087, 19.77465749171435, 19.784132720413965, 19.802899429778478, 19.828349605180716, 19.84470172077298, 19.89676006650275, 19.930559213320283, 19.932688430764447, 19.936798314773636, 19.95498871120048, 19.957643520761344, 19.996428321649905, 19.996592658079305, 20.00392853541192, 20.009736432430604, 20.013440134502954, 20.016573129470093, 20.03679770069257, 20.06106455973202, 20.06887553526464, 20.113889326334476, 20.139085495949427, 20.20600483035504, 20.22768767278691, 20.239855355103032, 20.31069067442364, 20.31957752233802, 20.322146395764296, 20.332521317349446, 20.342591159442467, 20.350866501422125, 20.35693047882298, 20.36168072935108, 20.366336002589758, 20.38322852409104, 20.383904261412017, 20.405135519428246, 20.417777838932533, 20.425001802928037, 20.429227602819786, 20.44182694107205, 20.441852183009125, 20.471360957269155, 20.496014779551196, 20.51192918610519, 20.516105090295248, 20.51726157054556, 20.523150162674433, 20.544089471476223, 20.552651752002777, 20.56009959111008, 20.5674986849451, 20.588045385996157, 20.59682535046531, 20.613213258518794, 20.651689171504316
494, 16.252916162869532, 17.460134692805635, 17.581776966124753, 17.769406946033488, 17.858173496979358, 18.341188718273948, 18.513650781632126, 18.608390229014347, 18.61045382315783, 18.669268146866152, 18.699563998285814, 18.77466164462097, 18.81835686359539, 18.830903672584284, 18.876930465025385, 18.91198676097387, 19.035022401563886, 19.077287584549595, 19.141913049622705, 19.147540114339566, 19.162340025551114, 19.27012630794337, 19.303262890336875, 19.356564821758685, 19.433688506244547, 19.466257959712014, 19.491238757520716, 19.58129002031165, 19.613219976882874, 19.647795034775825, 19.662807181309436, 19.676926257560517, 19.68426514127318, 19.68472659246895, 19.7371869391517, 19.740226783802026, 19.786335879362394, 19.790586651135975, 19.80272196614826, 19.82192938429214, 19.828285868922578, 19.850676098951915, 19.859243027409704, 19.863044893885526, 19.87015368301449, 19.89069990707592, 19.961996401558594, 19.970208858263426, 20.020144482050238, 20.050298792929013, 20.060814607104394, 20.071940196389157, 20.073342686843766, 20.09166719514474, 20.11196348995259, 20.112047463878326, 20.14102431950943, 20.141556248361205, 20.15372913409236, 20.1673205411004, 20.17337824684223, 20.1977173132446, 20.201549704539826, 20.20426141361537, 20.214405046879136, 20.223857256240972, 20.230160299431276, 20.233821048544293, 20.238877956221895, 20.250275120759287, 20.251854521528372, 20.259162247702886, 20.278379707372995, 20.29392496571686, 20.29790088958748, 20.30188416028287, 20.301900683378985, 20.30265011215567, 20.311566113909375, 20.367737515316602, 20.37466955361448, 20.398967119630075, 20.40552453093052, 20.41459754771479, 20.41704916061378, 20.426115390251027, 20.43464617664621, 20.439515732174137, 20.441817685161006, 20.445110486386277, 20.450586800194937, 20.454289052964107, 20.458227617519494, 20.484162764918022, 20.485001765350834, 20.525936997228122, 20.541492915593032, 20.547720825865664, 20.555189844358665, 20.57426453874944
495, 17.2933097898876, 17.48177119527545, 17.627806072494863, 17.76399443908623, 18.265630272797903, 18.43318115130892, 18.58170393248363, 18.597242862862156, 18.655903924566083, 18.659760957405435, 18.67194952988038, 18.680515390557666, 18.703019644437713, 18.806521981193875, 18.922030609581192, 18.956064585807187, 18.97694773278554, 19.018737060371734, 19.15705049173732, 19.17203209564125, 19.17656947588356, 19.186903450604248, 19.206957647603048, 19.21228135946303, 19.235266136092942, 19.247321512379266, 19.291277495511704, 19.33272150912504, 19.345829308458843, 19.368863877892124, 19.43338799585371, 19.496441573263116, 19.497526354872747, 19.53605184987012, 19.54519890281132, 19.56757349512095, 19.63750781617109, 19.66999934364586, 19.707415000552025, 19.803285335594996, 19.816689342695216, 19.82015847221164, 19.820366638341678, 19.841141896978584, 19.91585689307789, 19.944641449887783, 19.960819563408357, 19.963871131574393, 19.967609083689844, 19.97652599406339, 19.997863601248735, 20.034604978450215, 20.037421010913768, 20.059678678032654, 20.062211552486318, 20.102780775559946, 20.152494736159404, 20.193358482463733, 20.21009912601173, 20.211139998712184, 20.220218806346768, 20.221138321901858, 20.256242151588054, 20.268694943733507, 20.2888824917153, 20.325463387814327, 20.335336624392326, 20.36144062612447, 20.372687874605006, 20.39184111353134, 20.41089953037125, 20.412798181740875, 20.412824643199297, 20.433308513142507, 20.433876779648667, 20.446996841019896, 20.468119646721842, 20.536358763202273, 20.59122871521737, 20.592933076084165, 20.59780539818967, 20.625934184397398, 20.64228548481445, 20.656433738981928, 20.66484072844283, 20.683934902049675, 20.68890173511492, 20.69861403259634, 20.705319975768962, 20.71875866034855, 20.72140463729761, 20.729637165241098, 20.734105012734354, 20.75149188706053, 20.766275922918076, 20.773104357288254, 20.797339223621027, 20.811506846866607, 20.829826660835227, 20.836523763706793
496, 17.868878941814042, 17.87213185994431, 17.913262539307688, 18.049529071495822, 18.125787114710807, 18.15721495953098, 18.197259152554427, 18.218801653617696, 18.29635913458307, 18.344064553863976, 18.45985481560411, 18.612139619875173, 18.645244960996127, 18.66082634234824, 18.681165949622102, 18.7079812965838, 18.7872521803681, 18.88442669146784, 18.962804173864924, 19.114562877434555, 19.118398678693367, 19.156151229614597, 19.17128945791301, 19.1844848628446, 19.190328529906154, 19.21758560494706, 19.239215804812737, 19.249557282747748, 19.308650816093756, 19.32216242948232, 19.33507040749331, 19.346152497879963, 19.361228878587337, 19.404529328837985, 19.420731925804873, 19.434632125953254, 19.484380130550438, 19.50626113829046, 19.532786866792488, 19.567784418472947, 19.598249883295335, 19.614561608912688, 19.680436716406994, 19.685722312832546, 19.73638956079434, 19.77543828091219, 19.78425692677243, 19.831358938256653, 19.880185151337983, 19.8805992148853, 19.88159425880897, 19.965622989276145, 19.985583524560475, 19.99776327069472, 20.004460450030354, 20.010417988865015, 20.017958113058835, 20.03400896025392, 20.034025254682433, 20.035098972390834, 20.036891230110793, 20.043129354023083, 20.04505228116582, 20.12594997307812, 20.12732536911411, 20.12891896587108, 20.141658168307767, 20.149176300819775, 20.156809259848995, 20.17773621508429, 20.20055584439084, 20.207147297555277, 20.22900446526845, 20.241278987898788, 20.255403140959103, 20.256054123213318, 20.276863537510657, 20.28411952458536, 20.29761020658417, 20.315580362950005, 20.320831436007, 20.340459525294197, 20.35719431292599, 20.359490739202887, 20.364432794561463, 20.37044689752794, 20.370793527342048, 20.38527079797526, 20.39064298586194, 20.40996060891268, 20.416290238250443, 20.446888022656193, 20.452484504282285, 20.48466620472112, 20.505721670099557, 20.523446718709163, 20.545520509250803, 20.615220912811306, 20.622145175652655, 20.62470252106576
497, 16.505647166449485, 17.428442921641686, 17.555116849644914, 17.684565614937313, 17.961640390026435, 18.190344089420385, 18.295154227280843, 18.337213224339504, 18.34280028767655, 18.39689737839211, 18.438876113707792, 18.529350601962534, 18.562503613462315, 18.65829703100331, 18.779529841832684, 19.00625011311716, 19.006762117121173, 19.054034585574662, 19.05435986355214, 19.08083878013686, 19.08623869065487, 19.138201046593828, 19.162158312034876, 19.17958393266361, 19.331062562902048, 19.33479035321524, 19.421476355332196, 19.449935601793285, 19.475809781667902, 19.498139646211154, 19.5188403117152, 19.53171899948004, 19.543116124727415, 19.556450895558516, 19.562165384089557, 19.577887291376083, 19.58373629749045, 19.586510572175023, 19.61712049511004, 19.651440032428024, 19.680916469167673, 19.71188688044755, 19.729658656382608, 19.744597591980707, 19.74663121173714, 19.771758658492327, 19.798400346176898, 19.83514534922838, 19.836581683315174, 19.84687233759381, 19.858762287886755, 19.903527776297654, 19.91288304752445, 19.915267485420227, 19.917081855767616, 19.932369960378328, 19.944600951565928, 19.946848063100912, 19.97538099854803, 19.997600926715435, 20.00754320720175, 20.013225892604112, 20.01600654547516, 20.034265135797575, 20.06130192861169, 20.083542181303695, 20.08845563559406, 20.08968045920646, 20.098884433470065, 20.119924376961027, 20.1214294404885, 20.153643864262545, 20.155629029302837, 20.20381324204817, 20.204429720207305, 20.211963011695588, 20.223655874522787, 20.234280910288543, 20.240491621286637, 20.245407828726783, 20.248587125433577, 20.29759286164257, 20.337405939879126, 20.338849464513608, 20.342083355106848, 20.34268044991261, 20.360533616945986, 20.37035906847094, 20.43864687066309, 20.447665609107013, 20.455437261162295, 20.46485378702537, 20.487238145099457, 20.48807189601644, 20.505579614957874, 20.53149853288561, 20.56433063102869, 20.581945461643855, 20.58805533702823, 20.601830935720056
498, 16.878005346900398, 17.18679652366516, 18.00456933530302, 18.140222909329793, 18.286576161810025, 18.298768566772793, 18.61725160673642, 18.63821846594434, 18.754359991804638, 18.802417598628526, 18.854668340642014, 18.866046431481838, 18.912513565991453, 18.939130089812874, 19.112232989136135, 19.11432311259965, 19.131129558916427, 19.142120043172376, 19.18417883469933, 19.20123125655982, 19.240195186140994, 19.249444466129567, 19.2785575234403, 19.28891562685271, 19.306093083132694, 19.336531176861175, 19.365963452123353, 19.38783839044854, 19.410700103498385, 19.45302510237591, 19.471034531129543, 19.49585887521347, 19.54855517012251, 19.606140001100375, 19.613406835206117, 19.665960917876, 19.712068689321487, 19.736183987914593, 19.803584974857063, 19.83376215835544, 19.833928475871282, 19.86863458633615, 19.872889341501114, 19.8923943415078, 19.90468063895928, 19.927682328181657, 19.936364126164843, 19.93952772274512, 19.946514849084092, 19.960442226644716, 20.016824452868786, 20.041158407165213, 20.04329871173998, 20.05242919311551, 20.087586584745843, 20.08898531020926, 20.10088496408581, 20.104658978815525, 20.108636137761458, 20.126571079235074, 20.13816638798846, 20.147803126307867, 20.186703483394393, 20.225789688419134, 20.246777859474157, 20.258058833512468, 20.264366652743863, 20.27482865070365, 20.288232910436193, 20.29620940618203, 20.296511169735457, 20.301881582691617, 20.317459396666425, 20.32990428235635, 20.333278102088507, 20.335591108439218, 20.347360665291315, 20.351453538184277, 20.351781028361476, 20.37123326818831, 20.374021917868493, 20.38892140057614, 20.40113771690273, 20.418867951907302, 20.42325782110511, 20.436223560568383, 20.463856170407094, 20.47314503573946, 20.494427154267324, 20.497124219957477, 20.512034844517405, 20.56907395723423, 20.570915187835567, 20.581243545531642, 20.588562716549163, 20.589525039008173, 20.600161283941695, 20.607222732142766, 20.607952983241223, 20.616828640161483
499, 17.257535000567874, 17.339833827042156, 17.598798478459205, 17.9175999688653, 18.066357553105785, 18.119511962401983, 18.379160362640786, 18.450295450077498, 18.456053620500445, 18.510900868854943, 18.670411169740877, 18.693149917679115, 18.79257118222761, 18.870306487017718, 18.881147738169158, 18.949901334531678, 18.987896413907546, 19.137395818551532, 19.154504325166602, 19.203466770275504, 19.22353581996149, 19.24738032407913, 19.260575731571926, 19.303695472758793, 19.324621331798735, 19.338450658337457, 19.36773363044535, 19.384151303922003, 19.42290886277617, 19.466656288587522, 19.48161491359061, 19.503100755457307, 19.52542978824079, 19.552653044490512, 19.602118096929882, 19.620981564625342, 19.639573301506594, 19.645345707941356, 19.6555632973496, 19.659944485270138, 19.667017909525512, 19.70655048099147, 19.72407110679083, 19.77280022543618, 19.79327732417084, 19.801934058865083, 19.809246734528983, 19.837158057532672, 19.864378440688114, 19.866689023923776, 19.87053870944019, 19.91028418106814, 19.917590884343756, 19.941160401699864, 19.95150181427447, 19.95883308504457, 19.961439244919358, 19.969965505679006, 19.97432502032768, 19.98344342718222, 19.991780055093002, 20.04576033681287, 20.100873553257742, 20.130863513944213, 20.132403325318087, 20.13977624317214, 20.16002867171217, 20.184038230829962, 20.212419984863466, 20.217075046776525, 20.233939775420048, 20.250725898150506, 20.285406923485354, 20.300152391098713, 20.30156078654236, 20.3104309774965, 20.32015606231081, 20.3549603591327, 20.365823828930694, 20.388503387695877, 20.405771835782065, 20.405818659054226, 20.411666544164056, 20.414814194405487, 20.431814809207975, 20.469082308720473, 20.477806426073034, 20.50328999580251, 20.50336120633, 20.506723814252954, 20.51659922666853, 20.520203187353868, 20.532896504163794, 20.53769973752115, 20.56699082926955, 20.568515114922466, 20.569859253291956, 20.581435493041415, 20.585657613723118, 20.58692916083791
500, 17.619501704420696, 17.923491925158448, 18.034973541351363, 18.295601065626567, 18.350843517573136, 18.399869943968554, 18.40194373251123, 18.42301226871971, 18.501515759979473, 18.687354899883456, 18.80555339720317, 18.81533219027088, 18.855876630114803, 18.86502615056284, 18.973535498419487, 19.048529872295248, 19.12775351368334, 19.133224167708068, 19.191927511341014, 19.306685021383533, 19.34287826109112, 19.4418665966289, 19.458662275461236, 19.468439534056838, 19.47826043694157, 19.489270339335278, 19.501245319164664, 19.51381545403283, 19.52021139345627, 19.53545672730664, 19.577921543436297, 19.57853342425787, 19.597979950873942, 19.678165258288125, 19.698333900256145, 19.7416581949414, 19.75129915102332, 19.75213551114846, 19.77270880922843, 19.786604222414244, 19.79030587527411, 19.810951545803594, 19.814410843641742, 19.822838114561463, 19.85180793166153, 19.92308901700575, 19.927575074067867, 19.935329329672033, 19.938923236277525, 19.944483813230633, 19.963826924736722, 19.979357056661176, 20.02168456614623, 20.026828811773257, 20.047324607221945, 20.117600490567863, 20.128248019988362, 20.134690775922788, 20.14637966762469, 20.158322199524466, 20.16695503652118, 20.174384983703817, 20.17474581401805, 20.176670699502452, 20.210825195897307, 20.214656039455345, 20.220761035775315, 20.271871349015573, 20.31957736381207, 20.32701055365508, 20.386314591341435, 20.395937347199204, 20.396282047977817, 20.412078015183006, 20.423255828801175, 20.42507102037581, 20.42609603078086, 20.42725555476416, 20.429601376024657, 20.430459694050334, 20.43649137608271, 20.450899452237643, 20.456484336365634, 20.457648669116047, 20.468394378843293, 20.47275971493014, 20.478193263024203, 20.481557513309173, 20.489237910255635, 20.50159225966381, 20.505327590602395, 20.5115559874907, 20.530535315656042, 20.53431915724516, 20.534458328022655, 20.535803357081456, 20.539432026552905, 20.5490004708991, 20.555869782036293, 20.563120499218623
501, 17.39264227796866, 17.614270122861868, 17.754209483287436, 17.7657967157212, 17.76613132388486, 17.78326750659734, 18.05649688793552, 18.15142039272289, 18.222759297902307, 18.397596669158943, 18.463369515246058, 18.593303597716517, 18.59632088780288, 18.684450563768493, 18.75899598270493, 18.765191421882783, 18.877311636083554, 18.890121992958445, 18.962626092197485, 18.965443320252884, 18.988108220710583, 19.00291818750253, 19.03951549759723, 19.148975369813268, 19.195789546083507, 19.218937283011762, 19.219875013388247, 19.267778129349313, 19.272278475846655, 19.31780546933102, 19.34769411796428, 19.353514529519178, 19.35977485391843, 19.425876823570448, 19.436939676875756, 19.45586839932515, 19.456635947211318, 19.4634666447671, 19.5017113221229, 19.557025088504435, 19.63441478941827, 19.637063253148003, 19.655814649674276, 19.69205415652545, 19.697934826629783, 19.70111513109068, 19.708390384488013, 19.760685852567924, 19.813198749781616, 19.813862611513485, 19.826949240461545, 19.844350180734097, 19.84711180752206, 19.862481934159955, 19.908522867495325, 19.90976119606981, 19.917186502714248, 19.927194164893926, 19.94103885726877, 19.966665918393687, 19.973017118813235, 19.99848179496744, 20.01019936199464, 20.04641584976766, 20.09980458023274, 20.160261425582338, 20.170779994279943, 20.19880113487219, 20.20116761583937, 20.20371361056053, 20.243020198621064, 20.24434448773082, 20.24659639427892, 20.249581225710774, 20.255413601065897, 20.26285430020838, 20.298718299716672, 20.303020579560783, 20.30350852297927, 20.31128798075836, 20.354806153377208, 20.38865854631318, 20.42809536695774, 20.499638756942588, 20.501678206764065, 20.51981328058879, 20.532831967336254, 20.536758084931854, 20.54057114554173, 20.54516265923201, 20.550629684127276, 20.585649237611502, 20.5965039682754, 20.603435838223053, 20.611100041565162, 20.611443357309668, 20.618459052912023, 20.621996058044946, 20.629452979847837, 20.654743289607005
502, 17.360450168655827, 17.91094813438193, 17.9723746039391, 18.177070560036366, 18.17950014249127, 18.182274095873858, 18.39106160877877, 18.778479161929123, 18.809227512021465, 18.824885718141864, 18.87813685966733, 18.901884917863335, 18.912366969412073, 18.97830130704049, 19.036421015384253, 19.072242617833403, 19.151043077391716, 19.17120809097056, 19.260826924885627, 19.30581841339908, 19.309929389535938, 19.33321583783088, 19.34217726162433, 19.344153275351772, 19.375529699417974, 19.379566778201834, 19.427915845098436, 19.465222660331555, 19.503040716135942, 19.51364829498714, 19.516087877031524, 19.518655514652327, 19.581903670043015, 19.639061613935088, 19.645322483878356, 19.66628244347907, 19.715714830078436, 19.750219238049795, 19.780638629722297, 19.801589618370475, 19.826933219658706, 19.831418844679906, 19.91605166420986, 19.932571635229998, 19.94034668888555, 19.998002392316607, 20.03932638729183, 20.079662778339635, 20.09074157959787, 20.091748871354184, 20.093091779249903, 20.1210526854056, 20.13561558100934, 20.15741968551763, 20.167137293674276, 20.178285274335472, 20.178973454958463, 20.190345085087078, 20.1966066090744, 20.19848583066759, 20.222628045886687, 20.228712886118224, 20.22888951525562, 20.260799057665086, 20.269257814730196, 20.27717721868304, 20.279443252406416, 20.297384554961624, 20.30941866224988, 20.3137531754018, 20.32401692461659, 20.32440826351645, 20.32582556101235, 20.34462300511283, 20.346194031165854, 20.37444376961535, 20.379695731968525, 20.416789639771316, 20.42053394652975, 20.430795046388372, 20.432063718280627, 20.449428293693746, 20.470498809798116, 20.50511527302285, 20.50870958038467, 20.51250579664297, 20.52035137986894, 20.52264836357076, 20.53100517424556, 20.535937744145063, 20.5373174866894, 20.5490688933527, 20.570838429271433, 20.572796097837056, 20.580134809587133, 20.5838936691048, 20.587047887517482, 20.592371682959346, 20.59488543929722, 20.62888504519879
503, 16.69253130778563, 16.880576918336644, 17.608598161216314, 17.65865623697699, 17.682423097444822, 17.80715898764585, 18.00727262449701, 18.19902782511868, 18.256642017655768, 18.548961474692987, 18.554634248102637, 18.645305811755218, 18.681546045013437, 18.686007537258632, 18.829052225448326, 18.958171923220515, 19.018148141401156, 19.03827820070758, 19.093806912028242, 19.127819321886786, 19.18947049940377, 19.32649371665279, 19.413727250813764, 19.49922079291647, 19.507211425828768, 19.50776810468467, 19.521469075904264, 19.524391852835883, 19.541143907528163, 19.549289408490363, 19.557522469702725, 19.609124029238174, 19.63619929949698, 19.670832379625473, 19.70719447867228, 19.733319826438173, 19.740823555058576, 19.75987997815877, 19.822330942185047, 19.830160937789778, 19.83234579671204, 19.84317120390838, 19.874940847815918, 19.87943630141719, 19.881207404951095, 19.91029204155714, 19.918737740816756, 19.925001493729177, 19.93742723048914, 19.968454383176937, 19.968561719188017, 19.969793246732078, 20.02029175827799, 20.05133856583369, 20.056523394999342, 20.05974943596016, 20.066758741557443, 20.074008332168898, 20.110511476757264, 20.132210382120764, 20.141011818898914, 20.15266019977549, 20.15659317964967, 20.189740928760916, 20.206814060273363, 20.221497264565407, 20.222096440921835, 20.236533738628317, 20.257224319146044, 20.262289123138704, 20.274478109805212, 20.29338240219722, 20.302803809467587, 20.32220270630522, 20.351042101126204, 20.371687424076846, 20.402236399929173, 20.40373547286781, 20.406647490459967, 20.425719732282904, 20.432144667403183, 20.434983350052452, 20.436688357284503, 20.454848593659932, 20.45534849211512, 20.46907579586996, 20.50477158988206, 20.532754414205016, 20.539512983470555, 20.54315853274721, 20.55714383491584, 20.5639176638139, 20.58269097522927, 20.597765962105996, 20.601899481740656, 20.603471311286967, 20.62625183293415, 20.631800164209146, 20.639267931807893, 20.642917160165254
504, 16.245339106707494, 16.262937787975098, 17.276095027302052, 17.596833452443757, 18.209342364510796, 18.355821784108244, 18.43380879363666, 18.494922730223447, 18.555885792269898, 18.607404993009137, 18.659767048166756, 18.684988155354297, 18.748918381725407, 18.824903455121795, 18.965390802827088, 18.967474645920475, 19.059043715862128, 19.155106714984438, 19.156432883411345, 19.233874594004465, 19.244155779716188, 19.252950140941866, 19.266557809366297, 19.274951497422798, 19.27665401018545, 19.306907579472405, 19.331314763206155, 19.36300127842369, 19.395609233565924, 19.43507686270601, 19.454681431977882, 19.524813576296108, 19.528889363100824, 19.538224280961927, 19.580460761463858, 19.63825327898395, 19.703387981272357, 19.763898784655346, 19.76983279115582, 19.774706678920403, 19.796684848234968, 19.79968454689478, 19.83436301633756, 19.855079698974603, 19.876374834319982, 19.880820401083422, 19.885049451030813, 19.90626769900752, 19.9243102909522, 19.942329640212478, 19.952375034335184, 19.974024006238924, 19.974221720313494, 19.979801471068157, 19.981230752345365, 20.003283713000414, 20.02497867415293, 20.038103467600585, 20.042113869982114, 20.06718777173699, 20.119835114164594, 20.17507529436, 20.190923887730555, 20.203843632755408, 20.22025641163314, 20.226090308312006, 20.226586241588876, 20.23159236603047, 20.28179211823263, 20.341510031769413, 20.36133830507375, 20.36815198719162, 20.371758548024598, 20.37300374503334, 20.37348307814126, 20.376901860812243, 20.377046061908406, 20.400637305982002, 20.41992960242652, 20.427127469458615, 20.434738821082156, 20.442073819884712, 20.452122753607636, 20.454787088863487, 20.47357961139476, 20.482428783237463, 20.490083238163724, 20.497501476335863, 20.511623442201095, 20.52478672042049, 20.526263064962208, 20.562015770521356, 20.578750607446608, 20.587042166705054, 20.599131355242154, 20.606070294842798, 20.625555733002404, 20.631280957017793, 20.662501147833268, 20.672744232083165
505, 16.39851720385503, 16.86724598584459, 17.17553040534703, 17.288861464538545, 17.430508485655373, 17.848117259095996, 18.032841983721962, 18.26126662770005, 18.3466844597562, 18.43115712022094, 18.526132835225823, 18.529331042965186, 18.529384852205805, 18.553308559180376, 18.563813896433118, 18.74407777520605, 18.80765291960212, 18.813875030994595, 18.89306097189933, 18.93956873771603, 19.043499989581964, 19.106368121027078, 19.108516799815085, 19.240749837071174, 19.306419077074903, 19.340917975438774, 19.34857777294503, 19.374620280878464, 19.404420365679723, 19.454340419253878, 19.459581396734812, 19.465851857007827, 19.48434487485829, 19.51195452281151, 19.5319825854717, 19.53919265542357, 19.61563569582048, 19.618266185718355, 19.638913554850095, 19.644897964122304, 19.654084909377914, 19.67727207476102, 19.682185695655576, 19.691435718261946, 19.699164879969274, 19.733122230726032, 19.735337402030282, 19.81284760756805, 19.86504983518997, 19.892061690636982, 19.922938595595266, 19.9439461297251, 19.956134044461415, 19.958461143803923, 19.96170320159328, 19.997183663170304, 20.00310783133336, 20.003388095502935, 20.01474396429804, 20.017037954890977, 20.024695122910654, 20.06045585960982, 20.089587629296478, 20.102130582324026, 20.102156802252168, 20.131624812498924, 20.15257111387401, 20.15999003631061, 20.215314839506664, 20.230159014359785, 20.253152413972067, 20.270363304039023, 20.29010023531443, 20.2901350977085, 20.344686785233442, 20.369331652187505, 20.420878187106638, 20.44180015367734, 20.44262591896677, 20.449963331513846, 20.45005791886564, 20.468272990939344, 20.473642468661517, 20.488727922462264, 20.491218002048093, 20.513737146462024, 20.537758464383337, 20.54006358326608, 20.548043253020957, 20.557569326354667, 20.573438681511526, 20.611487342606942, 20.63614679269026, 20.655797835529505, 20.65825701760978, 20.6672737294729, 20.668675663175257, 20.695747979251717, 20.710051049366644, 20.746373658797026
