0, Infinity, 46286.60180247637, 3.208511010562012E304, 45806.65905485878, 45190.71861738746, 6.910376677408047E7, 28230.557837200176, 89701.52340513503, Infinity, 1060525.723664722, 6.6493612107113255E273, Infinity, 42696.085325360065, Infinity, 1.859155039485157E199, 2975903.599664135, Infinity, Infinity, Infinity, 7.048933197778967E41, Infinity, 39843.95982584984, Infinity, 1940270.8473502784, Infinity, Infinity, 4.509079454909965E21, 48886.3032496826, 2.233384172387446E230, 8.194303040151892E8, Infinity, 541944.1919304497, 1.937433076243475E10, 135705.6355291296, Infinity, 7.94886761899079E301, Infinity, 45356.202251251125, Infinity, Infinity, 84803.56665028023, 1.952710558477647E100, Infinity, Infinity, 5.452285284114171E127, 51784.206838802995, Infinity, 45827.05636212664, 6.1497244335692466E78, Infinity, Infinity, Infinity, 157897.57543080053, 20814.23205330667, 1.398559065483253E7, 3.563107769217995E8, 1.6628635275990061E7, 47966.95148574029, 41850.40953641783, 40905.56316697563, 160636.3970714017, Infinity, Infinity, Infinity, 2.0205895661815404E134, Infinity, 49986.65546062883, 4.906731649449112E53, Infinity, 1423931.5328710896, 2.4144731129708094E99, 46328.78079615885, 42940.014549509004, 47045.74860147444, 3.086799986988577E278, 71728.06496637203, 1.1701392933474982E85, 3.320362598477062E122, 51331.22991206565, Infinity, 1.9778039951937118E238, Infinity, 45375.045512958706, Infinity, 141471.94396943916, Infinity, Infinity, 536929.7764718705, 42794.79246242298, 59542.850995264336, 45410.728781592836, 2.8040678194697714E8, 4.322611360524026E11, Infinity, 406704.0645945599, 44263.4576111517, 55989.16154753914, 90852.72325656982, Infinity, 4.188451676258112E85
208, 20.850945895481, 20.85235099047345, 21.030734662176148, 21.03198730811822, 21.07837752250908, 21.257651190897693, 21.29903395386384, 21.356928201774544, 21.374484972223925, 21.37521109878432, 21.397377254207687, 21.429967483735147, 21.444078779697474, 21.542919224495627, 21.57693984101159, 21.633815733346143, 21.78314097383459, 21.852766841126638, 21.886603363710936, 21.88667655375635, 21.918103783698623, 21.925267254804595, 21.92571808911196, 21.950865504522906, 21.951519896106678, 21.979006511231766, 22.028452828128085, 22.040711276024528, 22.09901983472727, 22.105287031451986, 22.19142398292177, 22.23950137633209, 22.262995481476477, 22.33829053306822, 22.35661082473364, 22.358745764609623, 22.396141547566508, 22.426893173447585, 22.434955123820057, 22.45137288103482, 22.487010092960485, 22.505237479552452, 22.513586942560842, 22.52127135996756, 22.533148658063496, 22.578250176401717, 22.636899746175697, 22.657195947047153, 22.72364933277788, 22.741851363718535, 22.762976858180323, 22.778591656054157, 22.804251531667216, 22.833204957255425, 22.837950183020922, 22.85040725777214, 22.88889885114806, 22.92524931528935, 22.948455136960565, 22.975125117658674, 22.979333691447835, 23.00186044142151, 23.021855402896815, 23.025255121420777, 23.02728756315443, 23.051331103541386, 23.05399329626865, 23.06496844998771, 23.06736702732959, 23.0701219408548, 23.112244587171922, 23.115503551424837, 23.119391862114416, 23.14523426092678, 23.1478443331149, 23.15346902212509, 23.159291901404288, 23.159910688473065, 23.20729405096867, 23.207911016624635, 23.21074068724542, 23.230095855086397, 23.246895786265853, 23.279617808108114, 23.289277168955113, 23.304695851476705, 23.31575167202698, 23.324893897567172, 23.329117107986214, 23.3421781502153, 23.35352957323329, 23.362191232514245, 23.363817231019645, 23.43095048106745, 23.434405737900615, 23.440080518975062, 23.44888401162513, 23.450155454185587, 23.450984895817683, 23.453068403765663
209, 20.004416054798153, 20.206413368928548, 20.865039641483833, 21.070420588792928, 21.256980083050966, 21.267373630694916, 21.34590914294226, 21.43045856055512, 21.51302436784498, 21.55808340963042, 21.613785506411226, 21.64501432590795, 21.65067906964243, 21.691587911545962, 21.72779939375055, 21.77883835076588, 21.84140597905651, 21.85059452625672, 21.90141227106078, 21.90300896800501, 21.92730241203996, 21.92742949948776, 21.935936877784517, 21.938943786728093, 22.069399671280813, 22.093965210572456, 22.114956191000267, 22.158804078415688, 22.195307016438797, 22.324343382267585, 22.34603850867784, 22.40692738087417, 22.422237583886982, 22.45414136712167, 22.465618100799745, 22.484413001829537, 22.486567437327714, 22.49731027046655, 22.50999345149359, 22.51870186757156, 22.552055682790872, 22.552440865627872, 22.623586961543033, 22.627706231525885, 22.717381050181817, 22.755696303387015, 22.763272976653756, 22.778268498973986, 22.783979647123367, 22.78843792762556, 22.81407168255527, 22.814921455187996, 22.819469003316723, 22.82408984644891, 22.83867026630233, 22.848717354163256, 22.86207033333413, 22.868056232054254, 22.883534837534413, 22.903386657727495, 22.93101204467934, 22.93889708506181, 22.944514119475052, 22.954264562685687, 22.969914596251805, 22.99386002521736, 23.012674865487597, 23.029885808507167, 23.049348627032742, 23.11617407531752, 23.156973614011502, 23.180388809337384, 23.180669416521933, 23.19069338390454, 23.201249797860722, 23.208318893067858, 23.213932699776134, 23.219991290354933, 23.260205398130665, 23.263443052178825, 23.27596250265581, 23.27975979534123, 23.287417183667706, 23.294281148864147, 23.29719346471234, 23.305969193500573, 23.306989422115155, 23.318455738528208, 23.3223287719634, 23.323948591830497, 23.32457791379793, 23.3289853398344, 23.337391064409633, 23.34060443817367, 23.35034473122658, 23.35809262744959, 23.3723722768398, 23.37488786001927, 23.39798013372131, 23.4070170325582
210, 19.259900422735285, 19.80491452473543, 20.73619327603597, 20.873665939545212, 20.98656035254267, 21.06913024732858, 21.24641622441153, 21.264946256548782, 21.39600353976433, 21.630785046052004, 21.655916849206633, 21.857120950512968, 21.90144356548915, 21.941623611712753, 21.948441623048986, 21.969693932950157, 21.981179772746515, 21.983996407505472, 22.017718773701905, 22.024641368073112, 22.087990068948056, 22.15105235674486, 22.178068084340428, 22.22423204900644, 22.257208387161604, 22.26057171769756, 22.35880865997592, 22.42702383784095, 22.431680204489613, 22.434431415249055, 22.460228017022246, 22.4744480682201, 22.487415682343446, 22.487584388694568, 22.51051397350152, 22.51254332278881, 22.563628304944896, 22.600001507883277, 22.61347333621923, 22.64370715740018, 22.65998673936172, 22.662376790449393, 22.71124637193524, 22.722448563779242, 22.79564563630444, 22.845864162064185, 22.859575800620885, 22.863338182666496, 22.8908014200578, 22.895335861016303, 22.902999240038934, 22.903551648326008, 22.91111891933602, 22.920812304264576, 22.92654042877853, 22.94188444449008, 22.95597044443264, 22.962492916402816, 22.970392632023714, 22.970747708670572, 22.980876350941763, 22.988231841574898, 22.998224122876604, 23.019403679510138, 23.026668910060568, 23.02674641158149, 23.02981256245879, 23.029846624939108, 23.03640135119001, 23.050329270945294, 23.084124357599887, 23.110311014847213, 23.11044072347256, 23.154245097171348, 23.157741716396576, 23.15843778960772, 23.16194801559616, 23.206798548613182, 23.2502166725087, 23.27864789607502, 23.307206295208324, 23.312371424429134, 23.312529663662218, 23.401371172325952, 23.41969055876832, 23.438205370843924, 23.438625036228395, 23.444013764374056, 23.44532143962826, 23.454328426039467, 23.454952090863536, 23.46027208498988, 23.46285604547332, 23.494949403562675, 23.509533593130453, 23.522715896758477, 23.53189141977843, 23.53932981172675, 23.543827661000307, 23.555136825688486
211, 20.411602875339792, 20.440109716080205, 20.890877291137315, 20.91511184038648, 21.184526442740086, 21.210091789179973, 21.392536963420575, 21.407834974055746, 21.485694366311126, 21.51276956979135, 21.622178798737902, 21.7004469852055, 21.70204826427228, 21.92198034099497, 21.953766665136442, 21.99416277276402, 22.024172270254084, 22.070002313163926, 22.074416770608725, 22.074916818540927, 22.09939255053631, 22.116511992474024, 22.141829848179178, 22.15939561323195, 22.214648986917968, 22.243782883167164, 22.28915999290478, 22.30076724749504, 22.31741749034076, 22.338024866751503, 22.396524115228615, 22.444938611325483, 22.448226228061873, 22.45132829103853, 22.5099068465728, 22.526470750121906, 22.545310042317432, 22.551160828740024, 22.588223859703206, 22.58913016721947, 22.603410554716334, 22.61012326285364, 22.644648238105763, 22.646890775317026, 22.647289975827015, 22.686304497914, 22.68990375888302, 22.698744952462704, 22.71861642852662, 22.7192728451302, 22.72299589666472, 22.724695900898478, 22.732320296831922, 22.73373980611372, 22.75929841997723, 22.766525090788743, 22.775275938984866, 22.777049929273844, 22.78262299356657, 22.79242482707196, 22.79523811650886, 22.805363832473372, 22.80913770153901, 22.825196412987182, 22.829513566634272, 22.84903698689335, 22.859442984545336, 22.860883848100208, 22.87661848338655, 22.881192332007576, 22.91523215259933, 22.948366154984853, 22.95518587329949, 22.967798940518403, 22.972892991629436, 23.00423337953449, 23.00670666682319, 23.046590848100813, 23.05296451329155, 23.06420842240299, 23.06728033650277, 23.069594315870454, 23.09461231910055, 23.101454764660385, 23.111261360362956, 23.131310268892292, 23.15539859373714, 23.182124586821192, 23.197978770130216, 23.224990203192654, 23.24953308286481, 23.251480552650996, 23.26721923061245, 23.268749872176155, 23.269865506681874, 23.28110020746167, 23.28293786685592, 23.293377961072554, 23.301968653279143, 23.326192708635052
212, 19.276522468818985, 19.615137580359995, 20.087150831757832, 20.184768100270237, 20.6590189490917, 20.66966794590114, 20.6883258814305, 20.837464772959997, 21.054765704511507, 21.061162219038607, 21.132434078668325, 21.23866248595809, 21.293794823535897, 21.296483483305828, 21.45037308942119, 21.600760013696046, 21.63919969775013, 21.643726566441558, 21.65613825174764, 21.679807744177634, 21.680610652239395, 21.73760639699871, 21.75260205145042, 21.79234563022174, 21.8304577934745, 21.84228210677598, 21.89742004469245, 21.96263461657204, 21.967134684035223, 21.97766205935639, 22.027404769448594, 22.0717076011805, 22.102367203049855, 22.14950011621074, 22.212199019373273, 22.239300742947048, 22.253915576591353, 22.257176589362395, 22.313714160725223, 22.318299440717517, 22.362375473795442, 22.36585472854671, 22.4675853707117, 22.475628929502463, 22.49263934236498, 22.49886832993079, 22.52193989161653, 22.52354171923019, 22.544179241169203, 22.57859916373948, 22.582516417074924, 22.586326355353776, 22.631571448267277, 22.653230311910857, 22.67090169658464, 22.675014995834033, 22.68688256933929, 22.695325243826428, 22.702874837769688, 22.728730023773114, 22.739074127919267, 22.75390887476102, 22.78011640273668, 22.79081238422831, 22.792655100141374, 22.793969966417766, 22.815983937031856, 22.83803493277394, 22.847826114207734, 22.885602465632942, 22.88799530833879, 22.899359117497237, 22.92943015144079, 22.935471796663812, 22.94231438268246, 22.9849430173708, 22.9870154447793, 22.993129771276713, 23.000215794761182, 23.040873788853805, 23.06271024657451, 23.06617192937649, 23.078296306010472, 23.079581656540206, 23.091675304504776, 23.10003417727681, 23.108256565708626, 23.109354048276593, 23.11607983975478, 23.121848019931196, 23.130536894264782, 23.15514825675665, 23.160355094927013, 23.16837666273485, 23.176865866635914, 23.200193201425964, 23.207734194315808, 23.21244232683538, 23.225176141063347, 23.23292382799356
213, 19.129365877877273, 19.966353507320285, 20.21207099827775, 20.381911648565744, 20.41071120705717, 20.470958142650485, 20.478531554515587, 20.708402492626107, 20.778478958814798, 20.816874754023555, 20.85451505875194, 20.89092460005681, 21.215397870267235, 21.25882811143341, 21.269999318357947, 21.432973120600856, 21.4510636956168, 21.456333493134306, 21.49225112533878, 21.567011690447977, 21.670011180685, 21.73463752134453, 21.7392296339855, 21.81290254660463, 21.84143974516833, 21.89946015322889, 21.91561218772109, 21.939006398370317, 21.945331218249425, 21.948429979498005, 22.093189630871052, 22.14419338905583, 22.156388281394424, 22.163482689591216, 22.1857488373197, 22.19623465635795, 22.2044595521712, 22.25277182912239, 22.254785273043325, 22.269872941756574, 22.273503026849962, 22.280245567140728, 22.31801860699882, 22.322108982867405, 22.327965195055402, 22.332993775832872, 22.334383181374577, 22.355046334886786, 22.400341536832155, 22.422636078122792, 22.429868742574115, 22.441821214080914, 22.52838423374736, 22.53412988627845, 22.5390521392866, 22.64053721318858, 22.652517512819127, 22.65527585658539, 22.65858023961383, 22.658762600312233, 22.671238058689596, 22.68458404318749, 22.69867033260699, 22.76319496883059, 22.776659067223108, 22.78963246783454, 22.82152916692432, 22.84185140456878, 22.84208361916321, 22.866667041027362, 22.901769015421237, 22.90745062019628, 22.91478528815527, 22.915358758417632, 22.94910460990945, 22.958838911855917, 22.96794165951999, 22.99821511126174, 23.008226672589117, 23.023791551801445, 23.030831045923428, 23.0388095190362, 23.059287642232032, 23.06244067416681, 23.063980695109723, 23.06931642281013, 23.076996114539394, 23.082051085062684, 23.087770190038984, 23.095732510326123, 23.110276845803565, 23.128521106613007, 23.130397499449778, 23.136283908324792, 23.186234470202113, 23.191794529427842, 23.20965421629504, 23.234777498787345, 23.25361734306676, 23.312127626208923
214, 19.07000805892196, 20.167749835428708, 20.231278199680727, 20.654248613407407, 20.673649576309497, 20.734675606596355, 20.85872125016701, 20.88985630768372, 20.890501049601855, 20.927771538019993, 20.943828251469, 21.0166690402664, 21.186047892085277, 21.374619590524112, 21.39524389446211, 21.40689037653196, 21.431336167209963, 21.68916580296193, 21.698522558479038, 21.7311019199667, 21.802776979884197, 21.81375823094538, 21.82136329155923, 21.928463297025445, 21.942717685538177, 22.00203076514772, 22.03074788247931, 22.043547441150036, 22.044047621884875, 22.047915431309402, 22.065660673229342, 22.087033294294223, 22.08960985373439, 22.09923612923003, 22.145921240811536, 22.190755870024187, 22.24274425856628, 22.29053054270841, 22.29660241961223, 22.30237335041468, 22.33694580630893, 22.34598351854583, 22.354084249268716, 22.366799770420013, 22.378283199385134, 22.414310542804138, 22.423448028248956, 22.45664777024557, 22.50577085035816, 22.524600213014928, 22.534834176594373, 22.554771050523676, 22.615709581934695, 22.63713490212843, 22.641845878487178, 22.65742545912172, 22.666081602584164, 22.67762678316377, 22.6940261003014, 22.694532221767197, 22.705024726741776, 22.708122769568064, 22.73170359523995, 22.751719305737932, 22.75360167686634, 22.824851064768062, 22.835022422260856, 22.853740079336216, 22.87618565690409, 22.88314840950587, 22.889098640271175, 22.902565278523884, 22.918011210850054, 22.954470504102936, 22.966733827452067, 22.986266361130905, 23.002380155210663, 23.039100860085288, 23.04843328032047, 23.053733611564816, 23.054534168521705, 23.10546481283529, 23.118322180674518, 23.11902328341263, 23.120032368327735, 23.13467265708175, 23.146721198703734, 23.18572011274155, 23.207621265957727, 23.215622147977104, 23.235833057215466, 23.239378839556736, 23.25922214960361, 23.266715858995795, 23.269261347769863, 23.270122750969712, 23.306091983757767, 23.315054402523028, 23.321776946957353, 23.33397901837749
215, 18.508993251055475, 19.608984990777014, 19.829873666127202, 20.416641670259246, 20.94774436688893, 20.99217374379015, 21.119488940624624, 21.232384266015163, 21.30801959773251, 21.44320709076052, 21.47833691486864, 21.485492692003202, 21.618764266634773, 21.740437459181656, 21.7994398980515, 21.80527163644544, 21.83360488238514, 21.844282481360164, 21.854054998058963, 21.882399346715093, 21.91224279482514, 21.94997851023489, 21.982526993220358, 21.9862125797109, 21.98665290926308, 22.050508686179096, 22.079564298104163, 22.084845698450057, 22.096762521431643, 22.132174526112102, 22.168579857606673, 22.177648838601737, 22.20341420440304, 22.261139745595553, 22.29175857106138, 22.29620046838414, 22.38145697049247, 22.404962234737987, 22.471982492866196, 22.473496552536506, 22.515841874717818, 22.525797647117336, 22.532780424921828, 22.550900645487307, 22.567959212127338, 22.59642752864387, 22.61642334620923, 22.63808238224082, 22.63912089120468, 22.642512723085783, 22.664287212030448, 22.67406500059254, 22.683045863472675, 22.725848185911836, 22.735254796955356, 22.767712409466718, 22.76788484560864, 22.775068628247737, 22.79047663978858, 22.800373360222526, 22.807336088167535, 22.844946758139223, 22.846284988907577, 22.851884732722777, 22.869960061170087, 22.870988157811926, 22.938351759379316, 22.95095646131809, 22.98034765464646, 23.002099548134765, 23.007772004163428, 23.05198637875707, 23.064828429370763, 23.071498468922822, 23.087957368926396, 23.094296323107148, 23.123275566460567, 23.12612733397343, 23.147708348635074, 23.155625462627963, 23.189485164367678, 23.194092038727643, 23.2187111876461, 23.222891523272637, 23.22598883968498, 23.22920019240038, 23.22969975680535, 23.23189973549943, 23.253651364234486, 23.28419071461432, 23.308542806472115, 23.311794220066222, 23.31489419257065, 23.322641578510144, 23.326674269933164, 23.32761790798289, 23.344830864344956, 23.34855883645546, 23.351601254615392, 23.352420783519577
216, 19.743095098034907, 20.33665765290248, 20.633490856423983, 20.670769194756947, 20.75878006755391, 20.87420989460312, 20.909837630123427, 20.989995717682724, 21.090891767884376, 21.13366878790786, 21.2193897770459, 21.28709341913777, 21.2959673839364, 21.307971797343445, 21.34704764507866, 21.379332910881786, 21.391727078250884, 21.41622462780923, 21.472427665954168, 21.568218374465616, 21.591107138345215, 21.641067631304104, 21.720373758745133, 21.8135155549979, 21.83701865994334, 21.873486794574905, 21.874495290293215, 21.9569110262724, 22.008757108615512, 22.022674829143003, 22.107441396905575, 22.154809196604248, 22.191978798282356, 22.215739393753445, 22.231436619909463, 22.24000070123874, 22.24574439414128, 22.269152655284948, 22.30017536824739, 22.304878022400555, 22.31047246991028, 22.339772933042386, 22.349874086671278, 22.39905495800851, 22.403253626998744, 22.464925723346283, 22.466134808770036, 22.48192911158168, 22.51273688089453, 22.55112462115215, 22.592470469177158, 22.640384681244367, 22.673503054255626, 22.689924347992743, 22.7205523483868, 22.724711074036897, 22.73723275183126, 22.76534877366232, 22.778484814603832, 22.80618290185097, 22.822637476082576, 22.828029641522193, 22.833209779966104, 22.931451940992805, 22.94359092094784, 22.950829181273885, 22.959944817256474, 22.964951514345692, 22.969289612831425, 22.97259430445651, 22.973902824991107, 22.974133466330535, 22.97651792142218, 22.98282356722377, 23.004195497173328, 23.011008543940317, 23.013060289525285, 23.013394135650245, 23.031577781029416, 23.06893565556409, 23.07545037342513, 23.096977627586003, 23.099484111075892, 23.109325030682605, 23.141074574300717, 23.141584706892683, 23.162868560133727, 23.16838475021443, 23.17672483564543, 23.17970942998238, 23.1846966968824, 23.190152639764346, 23.20333233313287, 23.20388803655439, 23.21205292965197, 23.228449101297226, 23.248784363163143, 23.289269074974133, 23.309627240721007, 23.31917573181507
217, 18.13971188487202, 19.21923669763114, 20.360496490889933, 20.65505454496531, 20.7438152287922, 20.87956765440939, 20.908681828725065, 20.95821257539949, 21.0428802370651, 21.0617632827811, 21.073475673692148, 21.084625405396984, 21.16775099772603, 21.17795323072298, 21.393867220427992, 21.450763466584295, 21.615462142865503, 21.651592428863907, 21.758417512160324, 21.760840395210252, 21.765025181963683, 21.7826581579738, 21.794740623897443, 21.804810372696803, 21.935825214147272, 21.94649874782143, 22.008700221926844, 22.09632516759448, 22.11816494153367, 22.12668506260565, 22.130941463149977, 22.202596837336607, 22.22357854425732, 22.235736889765448, 22.28252031360069, 22.288216116633283, 22.31892497664642, 22.330789998684367, 22.343281569620338, 22.38631340127018, 22.39697638021149, 22.411327406858813, 22.434291768383698, 22.47638787268774, 22.477699078426134, 22.49315455453178, 22.505102520885526, 22.51298489093167, 22.528323086844377, 22.530491740025525, 22.533116856384225, 22.537840364222752, 22.53969779925303, 22.569482180915482, 22.589837641323733, 22.594880134347985, 22.608974237425745, 22.63614924304066, 22.66013767484334, 22.660447942447625, 22.666556960228544, 22.678441085788712, 22.693062276068357, 22.70887971508629, 22.712122744665244, 22.73508404637038, 22.739928933701464, 22.742588699996713, 22.819081864509606, 22.85016862769399, 22.863289290637123, 22.86357479188791, 22.871876331484696, 22.876326190975934, 22.898665582382545, 22.906285081807855, 22.907627518704043, 22.908843871365516, 22.922686464514886, 22.925831354641172, 22.935424618330067, 22.96852854003713, 22.98872967357246, 22.99110179152852, 22.996301323718892, 23.052109405320298, 23.052375374549644, 23.062667472621555, 23.06924210339812, 23.09197595383268, 23.096481925074617, 23.101290406367543, 23.12687951025493, 23.177218545161345, 23.181003896727663, 23.208260204733904, 23.209968401215406, 23.212020260722138, 23.22564809364207, 23.22951807534433
218, 20.160920800031665, 20.76374293687831, 20.78254665733036, 20.82714717247425, 20.866996061751784, 20.891622148006253, 20.993826707106113, 21.05517990515709, 21.131171694690767, 21.21531976144881, 21.301777099609147, 21.313721693677994, 21.383204817252466, 21.45812171913191, 21.516104901906974, 21.546922977532745, 21.660970408713716, 21.71630525482194, 21.730668355568792, 21.73269046829071, 21.753247443413706, 21.803391443670453, 21.809325684477972, 21.822795139540904, 21.87838174607272, 21.960329574318937, 21.974445457899915, 22.067501367962393, 22.086194582344657, 22.087780100513964, 22.17316948828747, 22.220192778918058, 22.233978009460326, 22.24861004767507, 22.25137468078276, 22.265347365081645, 22.294485420383747, 22.301472421081986, 22.315080344842666, 22.32348678265823, 22.336082204218886, 22.340518959611625, 22.3411123714434, 22.408097141538505, 22.41664509061332, 22.4218964711894, 22.46794155249311, 22.501976027788302, 22.516632424838324, 22.525648126961688, 22.54146324232723, 22.542652422347185, 22.591695150031676, 22.60769151665866, 22.60829466189426, 22.610860109880143, 22.643811000680937, 22.650274481359368, 22.693709212167782, 22.7064502861536, 22.72632388144228, 22.727757203994383, 22.729133501742684, 22.76254910330047, 22.76526820107895, 22.76838544645624, 22.792925343438277, 22.811537010778167, 22.811701535982102, 22.85299166984234, 22.853933134027898, 22.85468842574404, 22.859244225368712, 22.881293373142896, 22.8845198008263, 22.89152786091784, 22.938067412552883, 22.988969595863324, 22.991006492614527, 23.01132972037937, 23.02833421041678, 23.0319797022275, 23.033982450039844, 23.035441023418706, 23.040242548138497, 23.049183556440674, 23.049582458316216, 23.051632820568866, 23.062062287954507, 23.09402883060492, 23.115615998156834, 23.159416085505992, 23.166138224757994, 23.20782911354222, 23.224560848931304, 23.267794448338364, 23.271491845524196, 23.290765939769422, 23.30121069034684, 23.304116712192762
219, 20.063542633567305, 20.681362935912563, 20.82222573039565, 20.939991282765988, 21.275009884135603, 21.463939117896473, 21.47589527496132, 21.56297787335662, 21.567218584388534, 21.583690976535177, 21.634733098905652, 21.638624568324996, 21.663641105801428, 21.707018953531666, 21.75135236668708, 21.757082441582757, 21.811005737899258, 21.836767393984747, 21.89000961802543, 21.908403039105792, 21.96654463117576, 21.986884818893458, 22.04276766974107, 22.073612165686036, 22.080531911377076, 22.10806900640252, 22.12341714673305, 22.15435230481595, 22.170287710408093, 22.171843221084508, 22.187208466708977, 22.204085476272283, 22.20555708072128, 22.21116248075807, 22.321183892937064, 22.3288049595217, 22.331640956826003, 22.351979489070587, 22.36441061807727, 22.39533965313244, 22.404696652604603, 22.41955312253752, 22.420947873578918, 22.4267063235563, 22.4448598805885, 22.490310342368133, 22.498773155091612, 22.50288880428515, 22.510405878519, 22.514768241220764, 22.530884751065955, 22.546499019577922, 22.552075567891855, 22.573360820463275, 22.610778432317936, 22.63873543937706, 22.6530845538217, 22.675648532946088, 22.682128356816516, 22.72545134776305, 22.750693963131425, 22.77219583999529, 22.791705269701584, 22.82349443368706, 22.85153345317422, 22.85437345931941, 22.86039490856272, 22.864944005531814, 22.880905800272384, 22.907458905616604, 22.916852035618646, 22.93768130426841, 22.941279037510597, 22.970020148451145, 22.973568609431187, 22.980932389743995, 22.990473999751107, 23.011512387213394, 23.01470193874529, 23.015239785598492, 23.023748422237365, 23.032924553226064, 23.077914779112742, 23.097716940562968, 23.123713051547114, 23.16549084587693, 23.180661627505792, 23.18307764298406, 23.198416404133685, 23.201341441001233, 23.252258218865084, 23.25269433420058, 23.28571671338848, 23.311168705659124, 23.316896837853378, 23.342007545603167, 23.366913563431023, 23.40038227173957, 23.421647016429244, 23.426639024649365
220, 20.01069265017598, 20.61126238854194, 20.74846773023297, 20.89634603806119, 20.913689224379123, 21.022983013276406, 21.029319978651724, 21.22339406916798, 21.229036081993716, 21.329320455498802, 21.429301456151386, 21.784062016522558, 21.803794214082593, 21.811303068573604, 21.819163020045657, 21.832409049239647, 21.954878578570213, 21.985498242143354, 21.987823922114995, 22.01577775196387, 22.05251911336987, 22.055114239216767, 22.0962228563517, 22.09881099233205, 22.122931999678784, 22.256277678824194, 22.313932390091367, 22.326832046728455, 22.344007869971737, 22.405088285037106, 22.407180051488876, 22.472846760148936, 22.478649486399146, 22.49406862318583, 22.514937822077027, 22.52362646363489, 22.547508689434434, 22.55508623405037, 22.58470128269472, 22.58908066344185, 22.610950194739168, 22.6276580656187, 22.645367394991926, 22.652229865773837, 22.656901152973653, 22.666273400479287, 22.754457953550276, 22.757801527305492, 22.762206771738057, 22.763757212709155, 22.77849389721354, 22.789269999840243, 22.789436573544428, 22.79245862678265, 22.818832489396183, 22.821694489612756, 22.82541123536529, 22.825938908962005, 22.82896682048861, 22.85116373979449, 22.86676640474248, 22.876968945410393, 22.904929740433808, 22.93550945230197, 22.946867841058896, 22.953905851035092, 22.96022717611586, 22.963186174171756, 22.976443723736317, 22.988020862209385, 22.994948849725617, 23.012582692804, 23.013791174217488, 23.02495718547384, 23.043038541504533, 23.053513179271295, 23.086885807895676, 23.087673303581443, 23.09822369685282, 23.105460238750986, 23.153875780838206, 23.157306467659797, 23.18162004549959, 23.192748235079115, 23.19638980603842, 23.207662483990124, 23.220579498309167, 23.22088901789204, 23.2245750628766, 23.228624055206765, 23.239404227192566, 23.240504497858094, 23.270356071270673, 23.27594035706362, 23.32535865969998, 23.372297335702292, 23.386342279174897, 23.39540958688332, 23.405173402160226, 23.42902806057877
221, 20.008864430613897, 20.521634163624597, 20.578645843362985, 20.579120381690732, 20.640085907585313, 20.86795593609056, 20.909754508674684, 21.14748962311701, 21.340780846047625, 21.414988092230814, 21.44361282582476, 21.501640886420244, 21.55820475813849, 21.62804245081733, 21.68641703407144, 21.790346356436988, 21.805580115140653, 21.980247331644527, 21.98405562257738, 21.99499137756734, 22.011563662504393, 22.036330632665276, 22.039526894497172, 22.05500797954566, 22.064344686403818, 22.071937545364477, 22.103312584639106, 22.127845306106988, 22.129184784229825, 22.170627322186025, 22.200053625660917, 22.204950927568998, 22.216279129068198, 22.230282211593398, 22.290058913173056, 22.307065179221343, 22.415118383444216, 22.419753340229335, 22.432440781333167, 22.467199561054432, 22.481324875971943, 22.62856703436083, 22.63777659978433, 22.661285832554395, 22.678601350264245, 22.682009726116124, 22.693016365779027, 22.720929430762247, 22.722084169465727, 22.744420942666334, 22.74499067202367, 22.752566130687985, 22.759470251638444, 22.7952171297577, 22.79966652549067, 22.807437462934857, 22.81794871808321, 22.839466961827643, 22.845907839808735, 22.85251465651147, 22.87174505987768, 22.87485394013911, 22.87624366216512, 22.877815026618492, 22.90180875553425, 22.914241684328676, 22.946023914411413, 22.958864074276867, 22.95960782308108, 22.967213041388764, 22.971164169830136, 22.97139231754214, 22.99313373868017, 22.995487681249173, 22.99920626802663, 23.017630949472597, 23.045215619608996, 23.065634588890386, 23.099400195937157, 23.11831883219976, 23.139369998726988, 23.139465304802112, 23.149200334823337, 23.158068201914524, 23.190140696549367, 23.19183593861583, 23.198823497076543, 23.21597488257598, 23.2408843377666, 23.27492256199195, 23.299960039295474, 23.32218995180228, 23.325465115501107, 23.338738183807067, 23.345947164980828, 23.353645348774997, 23.356220780979548, 23.374188594263373, 23.39813665943817, 23.41557607427033
